,name,price,date
818,杭大路46号院,58380,2018-08
819,杭大路46号院,67196,2018-09
820,杭大路46号院,71747,2018-10
821,杭大路46号院,62437,2018-11
822,杭大路46号院,62489,2018-12
823,杭大路46号院,63114,2019-01
824,杭大路46号院,65697,2019-02
825,杭大路46号院,61137,2019-03
826,杭大路46号院,61386,2019-04
827,杭大路46号院,60078,2019-05
828,杭大路46号院,66189,2019-06
829,嘉华国际公寓,46014,2017-07
830,嘉华国际公寓,45994,2017-08
831,嘉华国际公寓,45974,2017-09
832,嘉华国际公寓,45982,2017-10
833,嘉华国际公寓,45962,2017-11
834,嘉华国际公寓,49981,2017-12
835,嘉华国际公寓,50581,2018-01
836,嘉华国际公寓,52858,2018-02
837,嘉华国际公寓,58732,2018-03
838,嘉华国际公寓,59632,2018-04
839,嘉华国际公寓,60132,2018-05
840,嘉华国际公寓,60632,2018-06
841,嘉华国际公寓,59687,2018-07
842,嘉华国际公寓,59709,2018-08
843,嘉华国际公寓,58126,2018-09
844,嘉华国际公寓,53906,2018-10
845,嘉华国际公寓,53842,2018-11
846,嘉华国际公寓,54540,2018-12
847,嘉华国际公寓,55085,2019-01
848,嘉华国际公寓,53793,2019-02
849,嘉华国际公寓,54672,2019-03
850,嘉华国际公寓,56437,2019-04
851,嘉华国际公寓,55576,2019-05
852,嘉华国际公寓,58530,2019-06
853,昆仑大厦,35915,2017-07
854,昆仑大厦,37547,2017-08
855,昆仑大厦,36215,2017-09
856,昆仑大厦,32644,2017-10
857,昆仑大厦,30928,2017-11
858,昆仑大厦,51362,2017-12
859,昆仑大厦,53417,2018-01
860,昆仑大厦,55554,2018-02
861,昆仑大厦,56054,2018-03
862,昆仑大厦,56954,2018-04
863,昆仑大厦,57454,2018-05
864,昆仑大厦,57954,2018-06
865,昆仑大厦,52700,2018-07
866,昆仑大厦,53373,2018-08
867,昆仑大厦,52813,2018-09
868,昆仑大厦,60528,2018-10
869,昆仑大厦,52165,2018-11
870,昆仑大厦,52953,2018-12
871,昆仑大厦,53483,2019-01
872,昆仑大厦,56944,2019-02
873,昆仑大厦,52067,2019-03
874,昆仑大厦,59555,2019-04
875,昆仑大厦,55191,2019-05
876,昆仑大厦,58275,2019-06
877,留博楼,53823,2017-07
878,留博楼,52165,2017-08
879,留博楼,59090,2017-09
880,留博楼,59427,2017-10
881,留博楼,60439,2017-11
882,留博楼,55548,2017-12
883,留博楼,58058,2018-01
884,留博楼,60648,2018-02
885,留博楼,61148,2018-03
886,留博楼,62048,2018-04
887,留博楼,62548,2018-05
888,留博楼,65580,2018-06
889,留博楼,62681,2018-07
890,留博楼,66535,2018-08
891,留博楼,63481,2018-09
892,留博楼,56590,2018-10
893,留博楼,66804,2018-11
894,留博楼,62293,2018-12
895,留博楼,62916,2019-01
896,留博楼,65928,2019-02
897,留博楼,57114,2019-03
898,留博楼,46204,2019-04
899,留博楼,51598,2019-05
900,留博楼,49744,2019-06
901,绿宝公寓,57901,2017-07
902,绿宝公寓,57877,2017-08
903,绿宝公寓,57853,2017-09
904,绿宝公寓,57829,2017-10
905,绿宝公寓,57839,2017-11
906,绿宝公寓,44349,2017-12
907,绿宝公寓,44949,2018-01
908,绿宝公寓,48407,2018-02
909,绿宝公寓,48907,2018-03
910,绿宝公寓,49807,2018-04
911,绿宝公寓,51666,2018-05
912,绿宝公寓,52166,2018-06
913,绿宝公寓,59796,2018-07
914,绿宝公寓,59156,2018-08
915,绿宝公寓,57261,2018-09
916,绿宝公寓,55157,2018-10
917,绿宝公寓,53026,2018-11
918,绿宝公寓,55475,2018-12
919,绿宝公寓,56030,2019-01
920,绿宝公寓,53352,2019-02
921,绿宝公寓,55358,2019-03
922,绿宝公寓,55296,2019-04
923,绿宝公寓,55868,2019-05
924,绿宝公寓,57584,2019-06
925,马塍路20号,49185,2017-07
926,马塍路20号,50517,2017-08
927,马塍路20号,51527,2017-09
928,马塍路20号,52207,2017-10
929,马塍路20号,52217,2017-11
930,马塍路20号,43150,2017-12
931,马塍路20号,44996,2018-01
932,马塍路20号,43103,2018-02
933,马塍路20号,45853,2018-03
934,马塍路20号,45856,2018-04
935,马塍路20号,45844,2018-05
936,马塍路20号,45803,2018-06
937,马塍路20号,46261,2018-07
938,马塍路20号,46724,2018-08
939,马塍路20号,47191,2018-09
940,马塍路20号,47663,2018-10
941,马塍路20号,56841,2018-11
942,马塍路20号,59589,2018-12
943,马塍路20号,60185,2019-01
944,马塍路20号,51850,2019-02
945,马塍路20号,53759,2019-03
946,马塍路20号,60104,2019-04
947,马塍路20号,60875,2019-05
948,马塍路20号,60488,2019-06
949,翠苑一区,34144,2017-07
950,翠苑一区,35291,2017-08
951,翠苑一区,36404,2017-09
952,翠苑一区,37993,2017-10
953,翠苑一区,39294,2017-11
954,翠苑一区,43385,2017-12
955,翠苑一区,43985,2018-01
956,翠苑一区,42691,2018-02
957,翠苑一区,39933,2018-03
958,翠苑一区,39133,2018-04
959,翠苑一区,38633,2018-05
960,翠苑一区,40376,2018-06
961,翠苑一区,42560,2018-07
962,翠苑一区,43884,2018-08
963,翠苑一区,43038,2018-09
964,翠苑一区,43854,2018-10
965,翠苑一区,41666,2018-11
966,翠苑一区,41196,2018-12
967,翠苑一区,41608,2019-01
968,翠苑一区,40646,2019-02
969,翠苑一区,40757,2019-03
970,翠苑一区,40585,2019-04
971,翠苑一区,41996,2019-05
972,翠苑一区,40894,2019-06
973,翠苑三区,33561,2017-07
974,翠苑三区,34366,2017-08
975,翠苑三区,35892,2017-09
976,翠苑三区,37225,2017-10
977,翠苑三区,39116,2017-11
978,翠苑三区,34562,2017-12
979,翠苑三区,35945,2018-01
980,翠苑三区,37383,2018-02
981,翠苑三区,37383,2018-03
982,翠苑三区,36583,2018-04
983,翠苑三区,36083,2018-05
984,翠苑三区,36776,2018-06
985,翠苑三区,37497,2018-07
986,翠苑三区,39235,2018-08
987,翠苑三区,38948,2018-09
988,翠苑三区,38725,2018-10
989,翠苑三区,38038,2018-11
990,翠苑三区,37887,2018-12
991,翠苑三区,38266,2019-01
992,翠苑三区,37773,2019-02
993,翠苑三区,38178,2019-03
994,翠苑三区,38139,2019-04
995,翠苑三区,38944,2019-05
996,翠苑三区,39316,2019-06
997,翠苑五区,29506,2017-07
998,翠苑五区,30291,2017-08
999,翠苑五区,30940,2017-09
1000,翠苑五区,32052,2017-10
1001,翠苑五区,33150,2017-11
1002,翠苑五区,33994,2017-12
1003,翠苑五区,35353,2018-01
1004,翠苑五区,36768,2018-02
1005,翠苑五区,36768,2018-03
1006,翠苑五区,35968,2018-04
1007,翠苑五区,35468,2018-05
1008,翠苑五区,36538,2018-06
1009,翠苑五区,37827,2018-07
1010,翠苑五区,38526,2018-08
1011,翠苑五区,38286,2018-09
1012,翠苑五区,37772,2018-10
1013,翠苑五区,37417,2018-11
1014,翠苑五区,36865,2018-12
1015,翠苑五区,37234,2019-01
1016,翠苑五区,36104,2019-02
1017,翠苑五区,36164,2019-03
1018,翠苑五区,36918,2019-04
1019,翠苑五区,37229,2019-05
1020,翠苑五区,37274,2019-06
1021,翠苑四区,34583,2017-07
1022,翠苑四区,35653,2017-08
1023,翠苑四区,36887,2017-09
1024,翠苑四区,38363,2017-10
1025,翠苑四区,39355,2017-11
1026,翠苑四区,37032,2017-12
1027,翠苑四区,39262,2018-01
1028,翠苑四区,40872,2018-02
1029,翠苑四区,39352,2018-03
1030,翠苑四区,38552,2018-04
1031,翠苑四区,38052,2018-05
1032,翠苑四区,38431,2018-06
1033,翠苑四区,38928,2018-07
1034,翠苑四区,40077,2018-08
1035,翠苑四区,39926,2018-09
1036,翠苑四区,39757,2018-10
1037,翠苑四区,39596,2018-11
1038,翠苑四区,39882,2018-12
1039,翠苑四区,40281,2019-01
1040,翠苑四区,39520,2019-02
1041,翠苑四区,38780,2019-03
1042,翠苑四区,39054,2019-04
1043,翠苑四区,39786,2019-05
1044,翠苑四区,39593,2019-06
1045,翠苑二区,28708,2017-07
1046,翠苑二区,29226,2017-08
1047,翠苑二区,30218,2017-09
1048,翠苑二区,30887,2017-10
1049,翠苑二区,31613,2017-11
1050,翠苑二区,40044,2017-12
1051,翠苑二区,40644,2018-01
1052,翠苑二区,40644,2018-02
1053,翠苑二区,38348,2018-03
1054,翠苑二区,37548,2018-04
1055,翠苑二区,37048,2018-05
1056,翠苑二区,37502,2018-06
1057,翠苑二区,37568,2018-07
1058,翠苑二区,40261,2018-08
1059,翠苑二区,40182,2018-09
1060,翠苑二区,41056,2018-10
1061,翠苑二区,39162,2018-11
1062,翠苑二区,38694,2018-12
1063,翠苑二区,39081,2019-01
1064,翠苑二区,40103,2019-02
1065,翠苑二区,40324,2019-03
1066,翠苑二区,39514,2019-04
1067,翠苑二区,40678,2019-05
1068,翠苑二区,40052,2019-06
1069,庆隆苑,28323,2017-07
1070,庆隆苑,28505,2017-08
1071,庆隆苑,29947,2017-09
1072,庆隆苑,30904,2017-10
1073,庆隆苑,31523,2017-11
1074,庆隆苑,30417,2017-12
1075,庆隆苑,30200,2018-01
1076,庆隆苑,32785,2018-02
1077,庆隆苑,34964,2018-03
1078,庆隆苑,35864,2018-04
1079,庆隆苑,36364,2018-05
1080,庆隆苑,36864,2018-06
1081,庆隆苑,36149,2018-07
1082,庆隆苑,37350,2018-08
1083,庆隆苑,35689,2018-09
1084,庆隆苑,35122,2018-10
1085,庆隆苑,36148,2018-11
1086,庆隆苑,34926,2018-12
1087,庆隆苑,35275,2019-01
1088,庆隆苑,34795,2019-02
1089,庆隆苑,35262,2019-03
1090,庆隆苑,34413,2019-04
1091,庆隆苑,35242,2019-05
1092,庆隆苑,36007,2019-06
1093,金色蓝庭,40480,2017-07
1094,金色蓝庭,40506,2017-08
1095,金色蓝庭,40452,2017-09
1096,金色蓝庭,42535,2017-10
1097,金色蓝庭,41883,2017-11
1098,金色蓝庭,47524,2017-12
1099,金色蓝庭,50746,2018-01
1100,金色蓝庭,49690,2018-02
1101,金色蓝庭,50190,2018-03
1102,金色蓝庭,49390,2018-04
1103,金色蓝庭,50602,2018-05
1104,金色蓝庭,52089,2018-06
1105,金色蓝庭,54826,2018-07
1106,金色蓝庭,56074,2018-08
1107,金色蓝庭,55874,2018-09
1108,金色蓝庭,57120,2018-10
1109,金色蓝庭,53872,2018-11
1110,金色蓝庭,52265,2018-12
1111,金色蓝庭,52788,2019-01
1112,金色蓝庭,52810,2019-02
1113,金色蓝庭,51611,2019-03
1114,金色蓝庭,52932,2019-04
1115,金色蓝庭,54674,2019-05
1116,金色蓝庭,51538,2019-06
1117,翠苑东二区,28501,2017-07
1118,翠苑东二区,27669,2017-08
1119,翠苑东二区,29050,2017-09
1120,翠苑东二区,30535,2017-10
1121,翠苑东二区,31028,2017-11
1122,翠苑东二区,31916,2017-12
1123,翠苑东二区,31481,2018-01
1124,翠苑东二区,31369,2018-02
1125,翠苑东二区,33361,2018-03
1126,翠苑东二区,34261,2018-04
1127,翠苑东二区,36283,2018-05
1128,翠苑东二区,38132,2018-06
1129,翠苑东二区,38703,2018-07
1130,翠苑东二区,38833,2018-08
1131,翠苑东二区,39425,2018-09
1132,翠苑东二区,38125,2018-10
1133,翠苑东二区,40237,2018-11
1134,翠苑东二区,39836,2018-12
1135,翠苑东二区,40234,2019-01
1136,翠苑东二区,37686,2019-02
1137,翠苑东二区,35547,2019-03
1138,翠苑东二区,36786,2019-04
1139,翠苑东二区,36948,2019-05
1140,翠苑东二区,37425,2019-06
1141,翠苑逸景湾,32248,2017-07
1142,翠苑逸景湾,31649,2017-08
1143,翠苑逸景湾,33257,2017-09
1144,翠苑逸景湾,34431,2017-10
1145,翠苑逸景湾,34803,2017-11
1146,翠苑逸景湾,33571,2017-12
1147,翠苑逸景湾,34914,2018-01
1148,翠苑逸景湾,36311,2018-02
1149,翠苑逸景湾,36811,2018-03
1150,翠苑逸景湾,36011,2018-04
1151,翠苑逸景湾,36992,2018-05
1152,翠苑逸景湾,40368,2018-06
1153,翠苑逸景湾,39720,2018-07
1154,翠苑逸景湾,40488,2018-08
1155,翠苑逸景湾,40837,2018-09
1156,翠苑逸景湾,38323,2018-10
1157,翠苑逸景湾,40234,2018-11
1158,翠苑逸景湾,40746,2018-12
1159,翠苑逸景湾,41153,2019-01
1160,翠苑逸景湾,39320,2019-02
1161,翠苑逸景湾,38807,2019-03
1162,翠苑逸景湾,38366,2019-04
1163,翠苑逸景湾,39391,2019-05
1164,翠苑逸景湾,38464,2019-06
1165,桃源春居,26294,2017-07
1166,桃源春居,26839,2017-08
1167,桃源春居,27644,2017-09
1168,桃源春居,27833,2017-10
1169,桃源春居,28561,2017-11
1170,桃源春居,30526,2017-12
1171,桃源春居,31747,2018-01
1172,桃源春居,33017,2018-02
1173,桃源春居,34142,2018-03
1174,桃源春居,33342,2018-04
1175,桃源春居,32842,2018-05
1176,桃源春居,33068,2018-06
1177,桃源春居,34976,2018-07
1178,桃源春居,36467,2018-08
1179,桃源春居,35943,2018-09
1180,桃源春居,29768,2018-10
1181,桃源春居,29291,2018-11
1182,桃源春居,32034,2018-12
1183,桃源春居,32354,2019-01
1184,桃源春居,33149,2019-02
1185,桃源春居,33291,2019-03
1186,桃源春居,32660,2019-04
1187,桃源春居,32718,2019-05
1188,桃源春居,32871,2019-06
1189,学院春晓,34603,2017-07
1190,学院春晓,34571,2017-08
1191,学院春晓,35252,2017-09
1192,学院春晓,34930,2017-10
1193,学院春晓,34870,2017-11
1194,学院春晓,34914,2017-12
1195,学院春晓,35405,2018-01
1196,学院春晓,34740,2018-02
1197,学院春晓,34740,2018-03
1198,学院春晓,35935,2018-04
1199,学院春晓,37716,2018-05
1200,学院春晓,37922,2018-06
1201,学院春晓,40746,2018-07
1202,学院春晓,43457,2018-08
1203,学院春晓,42253,2018-09
1204,学院春晓,42251,2018-10
1205,学院春晓,41962,2018-11
1206,学院春晓,43208,2018-12
1207,学院春晓,43640,2019-01
1208,学院春晓,42691,2019-02
1209,学院春晓,47644,2019-03
1210,学院春晓,42903,2019-04
1211,学院春晓,44441,2019-05
1212,学院春晓,42127,2019-06
1213,文二路小区,50197,2017-07
1214,文二路小区,53014,2017-08
1215,文二路小区,51860,2017-09
1216,文二路小区,54205,2017-10
1217,文二路小区,53012,2017-11
1218,文二路小区,54584,2017-12
1219,文二路小区,53451,2018-01
1220,文二路小区,50889,2018-02
1221,文二路小区,54767,2018-03
1222,文二路小区,53967,2018-04
1223,文二路小区,53467,2018-05
1224,文二路小区,53967,2018-06
1225,文二路小区,54740,2018-07
1226,文二路小区,55620,2018-08
1227,文二路小区,57629,2018-09
1228,文二路小区,58388,2018-10
1229,文二路小区,57971,2018-11
1230,文二路小区,56534,2018-12
1231,文二路小区,57099,2019-01
1232,文二路小区,57124,2019-02
1233,文二路小区,56611,2019-03
1234,文二路小区,56488,2019-04
1235,文二路小区,60189,2019-05
1236,文二路小区,62196,2019-06
1237,翠苑北二区,31945,2017-07
1238,翠苑北二区,31437,2017-08
1239,翠苑北二区,32026,2017-09
1240,翠苑北二区,34005,2017-10
1241,翠苑北二区,34349,2017-11
1242,翠苑北二区,33250,2017-12
1243,翠苑北二区,32953,2018-01
1244,翠苑北二区,33176,2018-02
1245,翠苑北二区,33176,2018-03
1246,翠苑北二区,34539,2018-04
1247,翠苑北二区,36413,2018-05
1248,翠苑北二区,36384,2018-06
1249,翠苑北二区,37617,2018-07
1250,翠苑北二区,37615,2018-08
1251,翠苑北二区,38097,2018-09
1252,翠苑北二区,37888,2018-10
1253,翠苑北二区,37365,2018-11
1254,翠苑北二区,35923,2018-12
1255,翠苑北二区,36282,2019-01
1256,翠苑北二区,35728,2019-02
1257,翠苑北二区,35664,2019-03
1258,翠苑北二区,37625,2019-04
1259,翠苑北二区,40899,2019-05
1260,翠苑北二区,34565,2019-06
1261,教工里,19944,2017-07
1262,教工里,20484,2017-08
1263,教工里,20696,2017-09
1264,教工里,22054,2017-10
1265,教工里,23412,2017-11
1266,教工里,29911,2017-12
1267,教工里,31107,2018-01
1268,教工里,32352,2018-02
1269,教工里,31988,2018-03
1270,教工里,32022,2018-04
1271,教工里,31980,2018-05
1272,教工里,32017,2018-06
1273,教工里,36126,2018-07
1274,教工里,40478,2018-08
1275,教工里,47337,2018-09
1276,教工里,31988,2018-10
1277,教工里,32308,2018-11
1278,教工里,32631,2018-12
1279,教工里,32957,2019-01
1280,教工里,30548,2019-02
1281,教工里,26497,2019-03
1282,教工里,28593,2019-04
1283,教工里,26738,2019-05
1284,教工里,28557,2019-06
1285,翠苑佳居,32551,2017-07
1286,翠苑佳居,32499,2017-08
1287,翠苑佳居,35187,2017-09
1288,翠苑佳居,36780,2017-10
1289,翠苑佳居,37094,2017-11
1290,翠苑佳居,34838,2017-12
1291,翠苑佳居,34662,2018-01
1292,翠苑佳居,34734,2018-02
1293,翠苑佳居,34734,2018-03
1294,翠苑佳居,35412,2018-04
1295,翠苑佳居,35427,2018-05
1296,翠苑佳居,37468,2018-06
1297,翠苑佳居,37968,2018-07
1298,翠苑佳居,37470,2018-08
1299,翠苑佳居,37752,2018-09
1300,翠苑佳居,40812,2018-10
1301,翠苑佳居,40088,2018-11
1302,翠苑佳居,39819,2018-12
1303,翠苑佳居,40217,2019-01
1304,翠苑佳居,40086,2019-02
1305,翠苑佳居,39190,2019-03
1306,翠苑佳居,38145,2019-04
1307,翠苑佳居,44204,2019-05
1308,翠苑佳居,44886,2019-06
1309,古荡湾南苑,18477,2017-07
1310,古荡湾南苑,18483,2017-08
1311,古荡湾南苑,18776,2017-09
1312,古荡湾南苑,18782,2017-10
1313,古荡湾南苑,16929,2017-11
1314,古荡湾南苑,16323,2017-12
1315,古荡湾南苑,16923,2018-01
1316,古荡湾南苑,16923,2018-02
1317,古荡湾南苑,16923,2018-03
1318,古荡湾南苑,18019,2018-04
1319,古荡湾南苑,18519,2018-05
1320,古荡湾南苑,18530,2018-06
1321,古荡湾南苑,17816,2018-07
1322,古荡湾南苑,16923,2018-08
1323,古荡湾南苑,17092,2018-09
1324,古荡湾南苑,16577,2018-10
1325,古荡湾南苑,16743,2018-11
1326,古荡湾南苑,15909,2018-12
1327,古荡湾南苑,16068,2019-01
1328,古荡湾南苑,15909,2019-02
1329,古荡湾南苑,15226,2019-03
1330,古荡湾南苑,16549,2019-04
1331,古荡湾南苑,15107,2019-05
1332,古荡湾南苑,14122,2019-06
1333,翠苑东四区,31854,2017-07
1334,翠苑东四区,32102,2017-08
1335,翠苑东四区,34096,2017-09
1336,翠苑东四区,35026,2017-10
1337,翠苑东四区,35053,2017-11
1338,翠苑东四区,31134,2017-12
1339,翠苑东四区,32542,2018-01
1340,翠苑东四区,33780,2018-02
1341,翠苑东四区,35684,2018-03
1342,翠苑东四区,34884,2018-04
1343,翠苑东四区,36401,2018-05
1344,翠苑东四区,36901,2018-06
1345,翠苑东四区,38156,2018-07
1346,翠苑东四区,43404,2018-08
1347,翠苑东四区,41729,2018-09
1348,翠苑东四区,40876,2018-10
1349,翠苑东四区,42020,2018-11
1350,翠苑东四区,42106,2018-12
1351,翠苑东四区,42527,2019-01
1352,翠苑东四区,38888,2019-02
1353,翠苑东四区,39382,2019-03
1354,翠苑东四区,44945,2019-04
1355,翠苑东四区,43833,2019-05
1356,翠苑东四区,44158,2019-06
1357,保亭社区,33117,2017-07
1358,保亭社区,33129,2017-08
1359,保亭社区,33135,2017-09
1360,保亭社区,33121,2017-10
1361,保亭社区,33107,2017-11
1362,保亭社区,67637,2017-12
1363,保亭社区,70343,2018-01
1364,保亭社区,73157,2018-02
1365,保亭社区,73657,2018-03
1366,保亭社区,74557,2018-04
1367,保亭社区,75057,2018-05
1368,保亭社区,75557,2018-06
